api,language,knowledge_type,post_id,post,contain_knowledge
BigDecimal,Kotlin,concept,60081802,"<p>You can't. A <code>double</code> can represent only a sparse subset of the real numbers. You might get away with using a <code>double</code> if you can format the output appropriately (which is essentially what Microsoft Excel does, along with some very clever tricks for expressions like 1/3 + 1/3 + 1/3).</p>

<p>If you need perfect precision then use a type capable of doing that. The decimal type <code>BigDecimal</code> is probably what you want.</p>

<p>If you're working with money, and don't need to worry about currencies that have 1000s (e.g. Tunisian Dinar) or bitcoin (8 decimal places), then working in cents and using integers is one approach.</p>
",1
BigDecimal,Kotlin,concept,61879213,"<p>A key part of <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html"" rel=""nofollow noreferrer""><code>BigDecimal</code></a> is that you must use it literally the whole way through: passing <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/lang/Double.html"" rel=""nofollow noreferrer""><code>Double</code></a> into <code>BigDecimal</code> destroys any benefit you would get from <code>BigDecimal</code>.</p>
<p>You must use <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#%3Cinit%3E(java.lang.String)"" rel=""nofollow noreferrer"">constructor taking a <code>String</code></a>, <code>BigDecimal(&quot;0.00200&quot;)</code> and <code>BigDecimal(&quot;0.00400&quot;)</code>, with the quotes. Then call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#multiply(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>multiply</code></a> on them.  You must not call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#doubleValue()"" rel=""nofollow noreferrer""><code>doubleValue()</code></a> on the result.</p>
<p>Equality testing on <code>BigDecimal</code> also adds complications, requiring exactly the same scale.  Consider using <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#compareTo(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>compareTo</code></a> like this, <code>assertTrue(expected.compareTo(actual) == 0)</code>.</p>
<p>Another issue: Your math is incorrect. 0.00200 * 0.00400 = 0.000008 rather than 0.00800.</p>
<p>Example code using only <code>BigDecimal</code> while avoiding <code>Double</code>. In Java syntax. Corrected your inputs.</p>
<pre><code>var a = &quot;0.002000&quot; ;
var b = &quot;0.004000&quot; ;
var expected = &quot;0.000008&quot; ;

var actual = new BigDecimal( a ).multiply( new BigDecimal( b ) ) ;
actual = actual.setScale( new BigDecimal( a ).scale() ) ;  // Set scale of result to match the scale of inputs.
boolean matching = actual.equals( new BigDecimal( expected ) ) ;
</code></pre>
<p>See this <a href=""https://ideone.com/Idqphj"" rel=""nofollow noreferrer"">code run live at IdeOne.com</a>.</p>
<blockquote>
<p>actual: actual: 0.000008</p>
<p>matching: true</p>
</blockquote>
",1
BigDecimal,Kotlin,concept,68045240,"<p>Using a <a href=""https://docs.oracle.com/javase/8/docs/api/java/text/DecimalFormat.html"" rel=""noreferrer""><code>DecimalFormat</code></a> is a perfectly good way to format a number.</p>
<p>However, you have a deeper issue here, which is that you should <strong>never use a Float or Double to store a value that needs to be exact, such as money</strong>.</p>
<p>That's because Floats and Doubles are stored as binary fractions, not decimal fractions.  And just as you can't represent 1/3 exactly as a decimal fraction of any finite length (0.33333333333…), so you can't represent 1/10 exactly as a binary fraction (0.0001100110011…).  So most of the decimal numbers you want to store will get approximated and rounded to the nearest binary fraction that <em>can</em> be stored.  This isn't always obvious — when printing them out, they get rounded again to the nearest decimal fraction, and in many cases that ‘recovers’ the number you want — but there are many cases where it's noticeable, especially as the result of calculations.</p>
<p>You can see the effect in the Kotlin REPL:</p>
<pre><code>&gt;&gt;&gt; 0.1 + 0.2
res0: kotlin.Double = 0.30000000000000004
</code></pre>
<p>In this case, the binary fractions nearest to 0.1 and 0.2 sum to give a binary fraction that's nearer to 0.30000000000000004 than it is to 0.3.</p>
<p>(There are many existing questions on StackOverflow discussing this, such as <a href=""/questions/588004/is-floating-point-math-broken"">here</a>.)</p>
<p>So if you need your money values to be accurate (and you almost always do!), then you should store them some other way.  For example, if you only ever need two decimal places (i.e. the number of paise), then simply store the number of paise as an integer.  Or if you don't need to do any calculations, you could store the number as a string (which is otherwise a bad idea…).</p>
<p>However, the most general and flexible way in Kotlin (and Java) is to <strong>use <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""noreferrer"">BigDecimal</a></strong>.  That uses decimal fractions internally to represent any decimal number exactly, to any precision you need, and you can easily do calculations and other manipulations.</p>
<p>In Java, using it is awkward and long-winded, but Kotlin's operator overloading makes it very natural, e.g.:</p>
<pre><code>&gt;&gt;&gt; val p1 = &quot;0.1&quot;.toBigDecimal()
&gt;&gt;&gt; val p2 = &quot;0.2&quot;.toBigDecimal()
&gt;&gt;&gt; p1 + p2
res3: java.math.BigDecimal = 0.3
</code></pre>
<p><code>DecimalFormat</code> supports it too:</p>
<pre><code>&gt;&gt;&gt; java.text.DecimalFormat(&quot;#,##0.00&quot;).format(p1 + p2)
res4: kotlin.String! = 0.30
</code></pre>
<p>(Note: do <strong>not</strong> create a BigDecimal from a Float or Double, as the damage will already have been done.  If you have an integer value, then start from an integer type such as Int or Long; otherwise, you'll need to start from a String to get an exact value.)</p>
",1
BigDecimal,Kotlin,concept,59947856,"<p>The problem here is not in the <code>setScale()</code> call, but happens before that.  <strong>You're constructing the <code>BigDecimal</code> from a <code>Double</code> value</strong> — a value which is <em>close</em> to 0.58, but isn't exactly.</p>

<p>(<code>FLoat</code>s and <code>Double</code>s are <em>binary</em> floating-point — and almost <strong>no decimal fractions have an exact binary representation</strong>.  In this case, 0.58 is 0.10010100011110101110000101… in binary.  No <code>Double</code> can store that exactly; the best if can do is store a value very close to it.)</p>

<p>The <code>BigDecimal</code> then does its best to store <em>that</em> value as precisely as possible.  You can see this in the REPL:</p>

<pre><code>&gt;&gt;&gt; java.math.BigDecimal(0.58)
res1: java.math.BigDecimal = 0.57999999999999996003197111349436454474925994873046875
</code></pre>

<p>…which makes it obvious why that rounds down to 0.57, not 0.58.</p>

<p>And that holds for all of your problem cases: the nearest <code>Double</code> is slightly less than the decimal value you specify, and so rounds down.  (In the others, it's slightly <em>greater</em>, so those round as expected.  But the underlying problem is still there.)</p>

<p>The best solution is to avoid floating-point binary numbers entirely, and <strong>use the <code>BigDecimal(String)</code> constructor</strong>:</p>

<pre><code>&gt;&gt;&gt; java.math.BigDecimal(""0.58"").setScale(2, java.math.RoundingMode.FLOOR)
res6: java.math.BigDecimal! = 0.58
</code></pre>

<p>(In this case, of course, there's no longer a need for the <code>setScale()</code> call at all, as the value now has a scale of 2 already!  But it does no harm.)</p>
",1
BigDecimal,Kotlin,concept,58448480,"<p>If you are bothered about having to create the <code>BigDecimal</code> over two lines, <code>BigDecimal</code> has constructors that take <code>Int</code> that you can call directly:</p>

<pre><code> val bigDecimalInt = BigDecimal(1)
</code></pre>

<p>This is fine for integer values, BUT for floating-point values like <code>Double</code> the constructor and <code>toBigDecimal</code> actually behave differently. The constructor creates a BigDecimal value of the <code>Double</code> value passed in, which will be ""incorrect"" if that value is not exactly representable in floating-point arithmetic. <code>toBigDecimal</code> converts the value to a String and then uses that which gives the ""correct"" value</p>

<pre><code>val doubleNum:Double = 0.1
println(doubleNum.toBigDecimal()) // prints 0.1

val bigDecimal:BigDecimal = BigDecimal(0.1)
println(bigDecimal)               // prints 0.1000000000000000055511151231257827021181583404541015625
</code></pre>

<p>If none of that makes sense, you probably need to read about Floating Point Arithmetic, this is a common problem affecting all/most programming languages</p>

<p>So <code>toBigDecimal</code> is a safer option</p>
",1
BigDecimal,Kotlin,concept,56134099,"<blockquote>
  <p>In Kotlin 123.456 is a valid Double value</p>
</blockquote>

<p>Actually, that's not quite true.  There's a Double value very <em>close</em> to 123.456, but it's not <em>exactly</em> 123.456.  What you're seeing is the consequences of that.</p>

<p>So you can't maintain precision, because you don't have that precision to start with!</p>

<p>Short answer:</p>

<p><strong>If you need exact values, don't use floating-point!</strong></p>

<p>(In particular: <strong>Never store money values in floating-point!</strong>  See for example <a href=""https://stackoverflow.com/questions/3730019/why-not-use-double-or-float-to-represent-currency?rq=1"">this</a> question.)</p>

<p>The best alternative is usually <code>BigDecimal</code> which can store and calculate decimal fractions to an arbitrary precision.  They're less efficient, but Kotlin's operator overloading makes them painless to use (unlike Java!).</p>

<p>Or if you're not going to be doing any calculations, you could store them as <code>String</code>s.</p>

<p>Or if you'll only need a certain number of decimal places, you could scale them all up to <code>Int</code>s (or <code>Long</code>s).</p>

<p>Technical explanation:</p>

<p>Floats and Doubles use binary floating-point; they store an integer, and an integer power of 2 to multiple or divide it by.  (For example, 3/4 would be stored as 3*2⁻².)  This means they can store a wide range of binary fractions exactly.</p>

<p>However, just as you can't store 1/3 as a decimal fraction (it's 0.3333333333…, but any finite number of digits will only be an approximation), so you can't store 1/10 as a binary fraction (it's 0.000110011001100…).  This means that <strong>a binary floating-point number can't store most decimal numbers exactly</strong>.</p>

<p>Instead, they store the nearest possible value to the number you want.  And the routines which convert them to a String will try to undo that difference, by rounding appropriately.  But that doesn't always give the result you expect.</p>

<p>Floating-point numbers are great when you need a huge range of values (e.g. in scientific and technical use), but don't care about storing them exactly.</p>
",1
BigDecimal,Kotlin,performance,69080938,"<p>I'm afraid you <em>can't</em> convert a BigDecimal into a Double without losing precision, for several reasons:</p>
<ul>
<li>There are many more possible values for BigDecimal than for Double, so the conversion is necessarily lossy.</li>
</ul>
<p>Doubles are 64-bit, so can't have more than 2⁶⁴ distinct values, while BigDecimals are effectively unlimited.</p>
<ul>
<li>BigDecimals store decimal fractions, while Doubles store binary fractions.  There's very little overlap between the two, so in most cases the conversion will need to round the value.</li>
</ul>
<p>Both can store integers exactly (up to a certain value), and both can store fractions such as 0.5 exactly.  But nearly all decimal fractions can't be represented exactly as a binary fraction, and so for example there's no Double holding exactly 0.1.  (1/10 is an infinite recurring fraction in binary — 0.0001100110011… — and so no finite binary fraction can represent it exactly.)</p>
<p>This means that in Kotlin (and most other programming languages), a numeric literal such as 0.1 gets converted to the nearest double-precision number, which is around 0.100000000000000005551115….  In practice, this is usually hidden from you, because when you print out a Double, the formatting routine will round it off, and in many cases that gives back the original number.  But not always, e.g.:</p>
<pre><code>&gt;&gt;&gt; println(0.1 + 0.1 + 0.1)
0.30000000000000004
</code></pre>
<p>(All of this is discussed in other questions, most notably <a href=""/questions/588004/is-floating-point-math-broken"">here</a>.)</p>
<ul>
<li>Unlike BigDecimals, Doubles have no precision, so they can't make the distinction you want anyway.</li>
</ul>
<p>For example, both 1.0 and 1.000000 are represented by exactly the same Double value:</p>
<pre><code>&gt;&gt;&gt; println(1.000000)
1.0
</code></pre>
<hr />
<p>I don't know Vert.x, but I'd be surprised if you really needed a Double here.  Have you tried using a BigDecimal directly?</p>
<p>Or if that doesn't work, have you tried converting it to a String, which will preserve whatever formatting you want?</p>
",0
BigDecimal,Kotlin,performance,62020741,"<p>Take a look at the <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""nofollow noreferrer"">BigDecimal</a> class. You can easily set the scale to 4 digits and it can be created with a Double.</p>
",0
BigDecimal,Kotlin,performance,61879213,"<p>A key part of <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html"" rel=""nofollow noreferrer""><code>BigDecimal</code></a> is that you must use it literally the whole way through: passing <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/lang/Double.html"" rel=""nofollow noreferrer""><code>Double</code></a> into <code>BigDecimal</code> destroys any benefit you would get from <code>BigDecimal</code>.</p>
<p>You must use <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#%3Cinit%3E(java.lang.String)"" rel=""nofollow noreferrer"">constructor taking a <code>String</code></a>, <code>BigDecimal(&quot;0.00200&quot;)</code> and <code>BigDecimal(&quot;0.00400&quot;)</code>, with the quotes. Then call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#multiply(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>multiply</code></a> on them.  You must not call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#doubleValue()"" rel=""nofollow noreferrer""><code>doubleValue()</code></a> on the result.</p>
<p>Equality testing on <code>BigDecimal</code> also adds complications, requiring exactly the same scale.  Consider using <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#compareTo(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>compareTo</code></a> like this, <code>assertTrue(expected.compareTo(actual) == 0)</code>.</p>
<p>Another issue: Your math is incorrect. 0.00200 * 0.00400 = 0.000008 rather than 0.00800.</p>
<p>Example code using only <code>BigDecimal</code> while avoiding <code>Double</code>. In Java syntax. Corrected your inputs.</p>
<pre><code>var a = &quot;0.002000&quot; ;
var b = &quot;0.004000&quot; ;
var expected = &quot;0.000008&quot; ;

var actual = new BigDecimal( a ).multiply( new BigDecimal( b ) ) ;
actual = actual.setScale( new BigDecimal( a ).scale() ) ;  // Set scale of result to match the scale of inputs.
boolean matching = actual.equals( new BigDecimal( expected ) ) ;
</code></pre>
<p>See this <a href=""https://ideone.com/Idqphj"" rel=""nofollow noreferrer"">code run live at IdeOne.com</a>.</p>
<blockquote>
<p>actual: actual: 0.000008</p>
<p>matching: true</p>
</blockquote>
",1
BigDecimal,Kotlin,performance,69141252,"<p>This happens because you are declaring a double, <code>8875.87</code>, and <em>then</em> turning it into a BigDecimal. There is no exact double-precision floating point representation for <code>8875.87</code> so the rounding has already occurred before you call <code>toBigDecimal</code>.</p>
<p>To keep the precision, you need to pass the values to the <code>BigDecimal</code> constructor as a string:</p>
<pre><code>val a = BigDecimal(&quot;8875.87&quot;)
val b = BigDecimal(&quot;778.55&quot;)
println(&quot;${a*b}&quot;)
</code></pre>
",0
BigDecimal,Kotlin,performance,60081802,"<p>You can't. A <code>double</code> can represent only a sparse subset of the real numbers. You might get away with using a <code>double</code> if you can format the output appropriately (which is essentially what Microsoft Excel does, along with some very clever tricks for expressions like 1/3 + 1/3 + 1/3).</p>

<p>If you need perfect precision then use a type capable of doing that. The decimal type <code>BigDecimal</code> is probably what you want.</p>

<p>If you're working with money, and don't need to worry about currencies that have 1000s (e.g. Tunisian Dinar) or bitcoin (8 decimal places), then working in cents and using integers is one approach.</p>
",0
BigDecimal,Kotlin,performance,68118825,"<p>Try using</p>
<pre><code>import kotlin.math.max

fun calculateNetResult(): Int = max(0, correctIndex - wrongIndex / 3)
</code></pre>
<p>Assuming you don't need negative score points.</p>
<p>If your method contains only a single statement you can write it with equal sign as shown in kotlin just a shorthand syntax while the max will prevent the net score from going below zero.</p>
",0
BigDecimal,Kotlin,performance,68045240,"<p>Using a <a href=""https://docs.oracle.com/javase/8/docs/api/java/text/DecimalFormat.html"" rel=""noreferrer""><code>DecimalFormat</code></a> is a perfectly good way to format a number.</p>
<p>However, you have a deeper issue here, which is that you should <strong>never use a Float or Double to store a value that needs to be exact, such as money</strong>.</p>
<p>That's because Floats and Doubles are stored as binary fractions, not decimal fractions.  And just as you can't represent 1/3 exactly as a decimal fraction of any finite length (0.33333333333…), so you can't represent 1/10 exactly as a binary fraction (0.0001100110011…).  So most of the decimal numbers you want to store will get approximated and rounded to the nearest binary fraction that <em>can</em> be stored.  This isn't always obvious — when printing them out, they get rounded again to the nearest decimal fraction, and in many cases that ‘recovers’ the number you want — but there are many cases where it's noticeable, especially as the result of calculations.</p>
<p>You can see the effect in the Kotlin REPL:</p>
<pre><code>&gt;&gt;&gt; 0.1 + 0.2
res0: kotlin.Double = 0.30000000000000004
</code></pre>
<p>In this case, the binary fractions nearest to 0.1 and 0.2 sum to give a binary fraction that's nearer to 0.30000000000000004 than it is to 0.3.</p>
<p>(There are many existing questions on StackOverflow discussing this, such as <a href=""/questions/588004/is-floating-point-math-broken"">here</a>.)</p>
<p>So if you need your money values to be accurate (and you almost always do!), then you should store them some other way.  For example, if you only ever need two decimal places (i.e. the number of paise), then simply store the number of paise as an integer.  Or if you don't need to do any calculations, you could store the number as a string (which is otherwise a bad idea…).</p>
<p>However, the most general and flexible way in Kotlin (and Java) is to <strong>use <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""noreferrer"">BigDecimal</a></strong>.  That uses decimal fractions internally to represent any decimal number exactly, to any precision you need, and you can easily do calculations and other manipulations.</p>
<p>In Java, using it is awkward and long-winded, but Kotlin's operator overloading makes it very natural, e.g.:</p>
<pre><code>&gt;&gt;&gt; val p1 = &quot;0.1&quot;.toBigDecimal()
&gt;&gt;&gt; val p2 = &quot;0.2&quot;.toBigDecimal()
&gt;&gt;&gt; p1 + p2
res3: java.math.BigDecimal = 0.3
</code></pre>
<p><code>DecimalFormat</code> supports it too:</p>
<pre><code>&gt;&gt;&gt; java.text.DecimalFormat(&quot;#,##0.00&quot;).format(p1 + p2)
res4: kotlin.String! = 0.30
</code></pre>
<p>(Note: do <strong>not</strong> create a BigDecimal from a Float or Double, as the damage will already have been done.  If you have an integer value, then start from an integer type such as Int or Long; otherwise, you'll need to start from a String to get an exact value.)</p>
",1
BigDecimal,Kotlin,performance,74245972,"<p>If you care about exact decimal values, then <a href=""https://stackoverflow.com/questions/588004/is-floating-point-math-broken"">don't use floating-point</a>. Instead, <strong>use a type that's intended for storing exact decimal values, such as <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""nofollow noreferrer"">BigDecimal</a></strong>.</p>
<p>(Floating-point types such as Kotlin's Float and Double can hold numbers across a huge range of magnitude, and store and calculate with them efficiently. But they use binary floating-point, not decimal. So they're great when you care about doing calculations efficiently and flexibly — but not when you need to store <em>exact</em> decimal values. Most of the questions about floating-point on this site seem to be for the latter cases, unfortunately…)</p>
<p>Kotlin has lots of <a href=""https://kotlinlang.org/api/latest/jvm/stdlib/kotlin/java.math.-big-decimal/"" rel=""nofollow noreferrer"">extensions</a> making it almost as easy to handle BigDecimals as the native types. They're a little less efficient, but not by anywhere near enough to be significant in a calculator project. And they do exactly what you want here: storing and manipulating decimal numbers exactly.</p>
<p>And because they're exact, you shouldn't need to do any rounding — and probably won't need to do any formatting either.</p>
<p>(Just make sure you create them directly from strings, not from floats/doubles — which will already have been rounded to the nearest binary floating-point number.)</p>
",1
BigDecimal,Kotlin,performance,70035892,"<p>Kotlin's equality operators (== and !=) can handle nulls, while the order comparison operators (&lt;, &lt;=, &gt;, &gt;=) can't.</p>
<p>You have to check the nullability before doing the comparison.</p>
<p>You may also use another value if the live data is null (like 0) using the Elvis operator, but I won't suggest this solution, because the <em>null</em> value is not the same as the <em>zero</em> value.</p>
",0
BigDecimal,Kotlin,performance,56134099,"<blockquote>
  <p>In Kotlin 123.456 is a valid Double value</p>
</blockquote>

<p>Actually, that's not quite true.  There's a Double value very <em>close</em> to 123.456, but it's not <em>exactly</em> 123.456.  What you're seeing is the consequences of that.</p>

<p>So you can't maintain precision, because you don't have that precision to start with!</p>

<p>Short answer:</p>

<p><strong>If you need exact values, don't use floating-point!</strong></p>

<p>(In particular: <strong>Never store money values in floating-point!</strong>  See for example <a href=""https://stackoverflow.com/questions/3730019/why-not-use-double-or-float-to-represent-currency?rq=1"">this</a> question.)</p>

<p>The best alternative is usually <code>BigDecimal</code> which can store and calculate decimal fractions to an arbitrary precision.  They're less efficient, but Kotlin's operator overloading makes them painless to use (unlike Java!).</p>

<p>Or if you're not going to be doing any calculations, you could store them as <code>String</code>s.</p>

<p>Or if you'll only need a certain number of decimal places, you could scale them all up to <code>Int</code>s (or <code>Long</code>s).</p>

<p>Technical explanation:</p>

<p>Floats and Doubles use binary floating-point; they store an integer, and an integer power of 2 to multiple or divide it by.  (For example, 3/4 would be stored as 3*2⁻².)  This means they can store a wide range of binary fractions exactly.</p>

<p>However, just as you can't store 1/3 as a decimal fraction (it's 0.3333333333…, but any finite number of digits will only be an approximation), so you can't store 1/10 as a binary fraction (it's 0.000110011001100…).  This means that <strong>a binary floating-point number can't store most decimal numbers exactly</strong>.</p>

<p>Instead, they store the nearest possible value to the number you want.  And the routines which convert them to a String will try to undo that difference, by rounding appropriately.  But that doesn't always give the result you expect.</p>

<p>Floating-point numbers are great when you need a huge range of values (e.g. in scientific and technical use), but don't care about storing them exactly.</p>
",1
BigDecimal,Kotlin,directive,69080938,"<p>I'm afraid you <em>can't</em> convert a BigDecimal into a Double without losing precision, for several reasons:</p>
<ul>
<li>There are many more possible values for BigDecimal than for Double, so the conversion is necessarily lossy.</li>
</ul>
<p>Doubles are 64-bit, so can't have more than 2⁶⁴ distinct values, while BigDecimals are effectively unlimited.</p>
<ul>
<li>BigDecimals store decimal fractions, while Doubles store binary fractions.  There's very little overlap between the two, so in most cases the conversion will need to round the value.</li>
</ul>
<p>Both can store integers exactly (up to a certain value), and both can store fractions such as 0.5 exactly.  But nearly all decimal fractions can't be represented exactly as a binary fraction, and so for example there's no Double holding exactly 0.1.  (1/10 is an infinite recurring fraction in binary — 0.0001100110011… — and so no finite binary fraction can represent it exactly.)</p>
<p>This means that in Kotlin (and most other programming languages), a numeric literal such as 0.1 gets converted to the nearest double-precision number, which is around 0.100000000000000005551115….  In practice, this is usually hidden from you, because when you print out a Double, the formatting routine will round it off, and in many cases that gives back the original number.  But not always, e.g.:</p>
<pre><code>&gt;&gt;&gt; println(0.1 + 0.1 + 0.1)
0.30000000000000004
</code></pre>
<p>(All of this is discussed in other questions, most notably <a href=""/questions/588004/is-floating-point-math-broken"">here</a>.)</p>
<ul>
<li>Unlike BigDecimals, Doubles have no precision, so they can't make the distinction you want anyway.</li>
</ul>
<p>For example, both 1.0 and 1.000000 are represented by exactly the same Double value:</p>
<pre><code>&gt;&gt;&gt; println(1.000000)
1.0
</code></pre>
<hr />
<p>I don't know Vert.x, but I'd be surprised if you really needed a Double here.  Have you tried using a BigDecimal directly?</p>
<p>Or if that doesn't work, have you tried converting it to a String, which will preserve whatever formatting you want?</p>
",0
BigDecimal,Kotlin,directive,69141252,"<p>This happens because you are declaring a double, <code>8875.87</code>, and <em>then</em> turning it into a BigDecimal. There is no exact double-precision floating point representation for <code>8875.87</code> so the rounding has already occurred before you call <code>toBigDecimal</code>.</p>
<p>To keep the precision, you need to pass the values to the <code>BigDecimal</code> constructor as a string:</p>
<pre><code>val a = BigDecimal(&quot;8875.87&quot;)
val b = BigDecimal(&quot;778.55&quot;)
println(&quot;${a*b}&quot;)
</code></pre>
",1
BigDecimal,Kotlin,directive,62020741,"<p>Take a look at the <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""nofollow noreferrer"">BigDecimal</a> class. You can easily set the scale to 4 digits and it can be created with a Double.</p>
",1
BigDecimal,Kotlin,directive,61879213,"<p>A key part of <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html"" rel=""nofollow noreferrer""><code>BigDecimal</code></a> is that you must use it literally the whole way through: passing <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/lang/Double.html"" rel=""nofollow noreferrer""><code>Double</code></a> into <code>BigDecimal</code> destroys any benefit you would get from <code>BigDecimal</code>.</p>
<p>You must use <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#%3Cinit%3E(java.lang.String)"" rel=""nofollow noreferrer"">constructor taking a <code>String</code></a>, <code>BigDecimal(&quot;0.00200&quot;)</code> and <code>BigDecimal(&quot;0.00400&quot;)</code>, with the quotes. Then call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#multiply(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>multiply</code></a> on them.  You must not call <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#doubleValue()"" rel=""nofollow noreferrer""><code>doubleValue()</code></a> on the result.</p>
<p>Equality testing on <code>BigDecimal</code> also adds complications, requiring exactly the same scale.  Consider using <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/math/BigDecimal.html#compareTo(java.math.BigDecimal)"" rel=""nofollow noreferrer""><code>compareTo</code></a> like this, <code>assertTrue(expected.compareTo(actual) == 0)</code>.</p>
<p>Another issue: Your math is incorrect. 0.00200 * 0.00400 = 0.000008 rather than 0.00800.</p>
<p>Example code using only <code>BigDecimal</code> while avoiding <code>Double</code>. In Java syntax. Corrected your inputs.</p>
<pre><code>var a = &quot;0.002000&quot; ;
var b = &quot;0.004000&quot; ;
var expected = &quot;0.000008&quot; ;

var actual = new BigDecimal( a ).multiply( new BigDecimal( b ) ) ;
actual = actual.setScale( new BigDecimal( a ).scale() ) ;  // Set scale of result to match the scale of inputs.
boolean matching = actual.equals( new BigDecimal( expected ) ) ;
</code></pre>
<p>See this <a href=""https://ideone.com/Idqphj"" rel=""nofollow noreferrer"">code run live at IdeOne.com</a>.</p>
<blockquote>
<p>actual: actual: 0.000008</p>
<p>matching: true</p>
</blockquote>
",1
BigDecimal,Kotlin,directive,59947856,"<p>The problem here is not in the <code>setScale()</code> call, but happens before that.  <strong>You're constructing the <code>BigDecimal</code> from a <code>Double</code> value</strong> — a value which is <em>close</em> to 0.58, but isn't exactly.</p>

<p>(<code>FLoat</code>s and <code>Double</code>s are <em>binary</em> floating-point — and almost <strong>no decimal fractions have an exact binary representation</strong>.  In this case, 0.58 is 0.10010100011110101110000101… in binary.  No <code>Double</code> can store that exactly; the best if can do is store a value very close to it.)</p>

<p>The <code>BigDecimal</code> then does its best to store <em>that</em> value as precisely as possible.  You can see this in the REPL:</p>

<pre><code>&gt;&gt;&gt; java.math.BigDecimal(0.58)
res1: java.math.BigDecimal = 0.57999999999999996003197111349436454474925994873046875
</code></pre>

<p>…which makes it obvious why that rounds down to 0.57, not 0.58.</p>

<p>And that holds for all of your problem cases: the nearest <code>Double</code> is slightly less than the decimal value you specify, and so rounds down.  (In the others, it's slightly <em>greater</em>, so those round as expected.  But the underlying problem is still there.)</p>

<p>The best solution is to avoid floating-point binary numbers entirely, and <strong>use the <code>BigDecimal(String)</code> constructor</strong>:</p>

<pre><code>&gt;&gt;&gt; java.math.BigDecimal(""0.58"").setScale(2, java.math.RoundingMode.FLOOR)
res6: java.math.BigDecimal! = 0.58
</code></pre>

<p>(In this case, of course, there's no longer a need for the <code>setScale()</code> call at all, as the value now has a scale of 2 already!  But it does no harm.)</p>
",1
BigDecimal,Kotlin,directive,74245972,"<p>If you care about exact decimal values, then <a href=""https://stackoverflow.com/questions/588004/is-floating-point-math-broken"">don't use floating-point</a>. Instead, <strong>use a type that's intended for storing exact decimal values, such as <a href=""https://docs.oracle.com/javase/8/docs/api/java/math/BigDecimal.html"" rel=""nofollow noreferrer"">BigDecimal</a></strong>.</p>
<p>(Floating-point types such as Kotlin's Float and Double can hold numbers across a huge range of magnitude, and store and calculate with them efficiently. But they use binary floating-point, not decimal. So they're great when you care about doing calculations efficiently and flexibly — but not when you need to store <em>exact</em> decimal values. Most of the questions about floating-point on this site seem to be for the latter cases, unfortunately…)</p>
<p>Kotlin has lots of <a href=""https://kotlinlang.org/api/latest/jvm/stdlib/kotlin/java.math.-big-decimal/"" rel=""nofollow noreferrer"">extensions</a> making it almost as easy to handle BigDecimals as the native types. They're a little less efficient, but not by anywhere near enough to be significant in a calculator project. And they do exactly what you want here: storing and manipulating decimal numbers exactly.</p>
<p>And because they're exact, you shouldn't need to do any rounding — and probably won't need to do any formatting either.</p>
<p>(Just make sure you create them directly from strings, not from floats/doubles — which will already have been rounded to the nearest binary floating-point number.)</p>
",1
